CASRN,CATMoS_LD50_mgkg,Canonical_QSARr,LogLD50
60634-63-1,490.0,N=C(O)OC(CC1C=CC=CC=1)CCl,2.690196080028514
60634-70-0,410.0,CN1CCCCC1C(CO)(C1C=CC=CC=1)C1C=CC=CC=1,2.6127838567197355
60653-25-0,2460.0,OC(=O)CC(O)C1=CC=C(O1)C1C=CC(Cl)=CC=1,3.3909351071033793
60662-16-0,1160.0,CN(C)CCN(C)N1C=C(C2=CC=CC=C12)C1C=CC=CC=1,3.0644579892269186
607-01-2,500.0,CCP(C1C=CC=CC=1)C1C=CC=CC=1,2.6989700043360187
6071-27-8,10001.0,CCCCCCCC(O)CCO,4.000043427276863
6071-32-5,10001.0,CCCCCCCCC(O)CCO,4.000043427276863
60735-64-0,2347.0,CC(C(=O)C1=CC=C(C=C1)NS(C)(=O)=O)N(CC)CC,3.3705130895985924
60763-63-5,889.0,CNCCCC1(C#N)C2=CC=CC=C2CCC2=CC=CC=C12,2.9489017609702137
60789-89-1,89.0,CC1=CC(=NO1)C(=O)NNC(C)CC1C=CC=CC=1,1.9493900066449128
608-73-1,973.0,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,2.988112840268352
6082-56-0,529.0,CCCC1C(=O)N(C2C=CC=CC=2)N(C1=O)C1C=CC=CC=1,2.7234556720351857
6085-94-5,720.0,C(C1C=CC=CC=1)N1C=NC=N1,2.8573324964312685
60853-38-5,1850.0,COC1=CC=C(CNC2C=C(C=CC=2O)C(O)CNC(C)(C)C)C=C1,3.2671717284030137
60919-11-1,7500.0,OC1=CC=CC=C1C1(N=C(O)N=C1O)C1C=CC=CC=1,3.8750612633917
60971-95-1,19.3,CCOP(=O)(OC(C1C=CC(Cl)=CC=1Cl)=C(Cl)Br)OCC,1.2855573090077739
61005-12-7,410.0,CCC(C)C1=CC=CC=C1OC(=N)O,2.6127838567197355
61010-04-6,1100.0,O=CC1CCCC(C=O)=C1Cl,3.041392685158225
6115-97-5,250.0,NC(=O)C1=CC2C=C(CN3CCCCC3)C=CC=2O1,2.3979400086720375
61167-10-0,10001.0,O=C1C=CC(=O)NN1,4.000043427276863
6119-96-6,43.0,CCOP(=S)(OCC)SCN1C(=O)C2=CC=CC=C2C1=O,1.6334684555795864
61276-16-2,7500.0,CC1OC(OC2C(OC(=O)C=CC3=CC(O)=C(O)C=C3)C(CO)OC3OCC(OC23)C2=CC(O)=C(O)C=C2)C(O)C(O)C1O,3.8750612633917
6132-17-8,5.012,CS(=O)(=O)C1C=CC(=CC=1)OP(=O)(OCC)OCC,0.7000110623221123
61320-65-8,2751.0,CC1C(C#N)=C(N)SC=1C(=O)OC,3.4394905903896835
61358-25-6,2854.0,CC(C)(C)C1C=CC(=CC=1)[I+]C1C=CC(=CC=1)C(C)(C)C,3.4554539687786283
61361-38-4,479.0,C1C(C(C(CC1N1CCCC1)C1=CC=CC=C1)C1=CC=CC=N1)C1=CC=CC=C1,2.680335513414563
61361-58-8,20.0,COC1C=CC(=CC=1CNCCBr)[N+]([O-])=O,1.3010299956639813
61361-59-9,25.0,CCOC1C=CC(=CC=1CNCCBr)[N+]([O-])=O,1.3979400086720377
61361-60-2,23.0,[O-][N+](=O)C1C=CC(O)=C(CNCCO)C=1,1.3617278360175928
61361-61-3,30.0,COC1C=CC(=CC=1CNCCO)[N+]([O-])=O,1.4771212547196624
6138-33-6,985.0,C[N+]1(CCC(O)(C2CCCCC2)C2C=CC=CC=2)CCCC1,2.9934362304976116
6142-38-7,940.0,COC(C)C=O,2.9731278535996988
6147-37-1,4507.0,CC1(CC(=O)C2C=CC=CC=2C1=O)S(O)(=O)=O,3.6538875580709775
6156-18-9,3500.0,NS(=O)(=O)C1C=CC(=CC=1)NC(=S)NC1C=CC(F)=CC=1,3.5440680443502757
6161-78-0,50.0,COP(=O)(OC1C=CC(Cl)=CC=1Cl)OC,1.6989700043360187
61614-62-8,108.0,CCC(C)C1=CC(=CC(=C1OC(=O)OC1=CC=C(C=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,2.03342375548695
61655-58-1,79.6,ClC1C=NC=C(N=1)N1CCNCC1,1.900913067737669
617-48-1,10000.0,OC(=O)C(O)CC(O)=O,4.0
617-62-9,1150.0,CC(CCC(O)=O)C(O)=O,3.060697840353612
61718-80-7,2751.0,COCCCCC(=O)C1C=CC(=CC=1)C(F)(F)F,3.4394905903896835
6172-80-1,2751.0,CCCCO[P+](C)=O,3.4394905903896835
61738-04-3,540.0,CCN(COC)N=O,2.7323937598229686
61738-05-4,240.0,COC(C)N(C)N=O,2.380211241711606
61750-69-4,800.0,CC(C)=CCCC(C)=CCOC1=CN=C(CC)C=C1,2.9030899869919438
61791-42-2,3500.0,CNCCS(O)(=O)=O,3.5440680443502757
618061-76-0,2751.0,CCOP(=O)(CC(=O)NC1C=C2C(NC3C=CC(F)=C(Cl)C=3)=NC=NC2=CC=1OC1CCOC1)OCC,3.4394905903896835
61826-76-4,800.0,N#CC(O)C1=CC(=CC=C1)OC1C=CC=CC=1,2.9030899869919438
61837-66-9,7500.0,CCC1(N=C(O)N=C1O)C1C=CC(O)=CC=1,3.8750612633917
6187-24-2,620.0,CCC(=CCCC)[N+]([O-])=O,2.792391689498254
61901-00-6,1510.0,CCC(C)N,3.1789769472931693
61925-70-0,2550.0,CC(C)(C)C1CCC(CC1)NCCC(C1C=CC=CC=1)C1C=CC=CC=1,3.406540180433955
61988-37-2,1070.0,NC1=CC(N)=C(C=C1)OC(F)(F)C(F)F,3.0293837776852097
62-46-4,1130.0,OC(=O)CCCCC1CCSS1,3.0530784434834195
621-65-8,1423.0,[O-][N+](=O)OCC(CO)O[N+]([O-])=O,3.153204900084284
62229-50-9,10001.0,CSCCC(NC(=O)C(CS)NC(=O)C(NC(=O)CNC(=O)CNC(=O)C(CC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(CS)NC(=O)C(CC1C=CC(O)=CC=1)NC(=O)CNC(=O)C(CC(O)=O)NC(=O)C(CC1C=CC(O)=CC=1)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C1CCCN1C(=O)C(CS)NC(=O)CNC(=O)C1CCCN1C(=O)C(CC1C=CC(O)=CC=1)NC(=O)C(CO)NC(=O)C(N)CC(N)=O)C(C)C)C(=O)NC(CC1=CN=CN1)C(=O)NC(C(C)CC)C(=O)NC(CCC(O)=O)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CC(O)=O)C(=O)NC(CO)C(=O)NC(CC1C=CC(O)=CC=1)C(=O)NC(C(C)O)C(=O)NC(CS)C(=O)NC(CC(N)=O)C(=O)NC(CS)C(=O)NC(C(C)C)C(=O)NC(C(C)CC)C(=O)NCC(=O)NC(CC1C=CC(O)=CC=1)C(=O)NC(CO)C(=O)NCC(=O)NC(CC(O)=O)C(=O)NC(CCCNC(N)=N)C(=O)NC(CS)C(=O)NC(CCC(N)=O)C(=O)NC(C(C)O)C(=O)NC(CCCNC(N)=N)C(=O)NC(CC(O)=O)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(N)=N)C(=O)NC(CC1=CNC2=CC=CC=C12)C(=O)NC(CC1=CNC2=CC=CC=C12)C(=O)NC(CCC(O)=O)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(N)=N)C(O)=O,4.000043427276863
6223-35-4,6380.0,CC1C=CC(=CC2C=1C(=CC=2C)S(O)(=O)=O)C(C)C,3.8048206787211623
623-40-5,1133.0,CCCC(C)=NO,3.0542299098633974
623-68-7,2445.0,CC=CC(=O)OC(=O)C=CC,3.388278863459639
623-73-4,400.0,CCOC(=O)C=[N+]=[N-],2.6020599913279625
62303-19-9,72.8,O=C(N=NC1SCCS1)C1C=CC=CC=1,1.8621313793130372
6231-03-4,450.0,CCOP(=S)(OCC)C1C=CC=CC=1,2.6532125137753435
6232-56-0,2820.0,CN(CCO)C1C=CC(=CC=1)N=NC1C(Cl)=CC(=CC=1Cl)[N+]([O-])=O,3.450249108319361
62382-23-4,1.2,CN(SN1CCOCC1)C(=O)ON=CC(C)(C)SC,0.07918124604762482
62395-45-3,7500.0,CC1CCC(CC=1)C(C)(C)OC(=O)CC,3.8750612633917
624-43-1,339.0,[O-][N+](=O)OCC(O)CO,2.530199698203082
624-49-7,2240.0,COC(=O)C=CC(=O)OC,3.3502480183341627
62421-46-9,5.8,CCP(=O)(OCC)SC1C=CC(Cl)=CC=1,0.7634279935629372
62563-80-8,7500.0,CC(C)=C1CC2C(C1)C(C)=CC(CC2C)OC(C)=O,3.8750612633917
62599-49-9,2751.0,CC(=C)CC1CCCCCCCCCCC1=O,3.4394905903896835
62666-20-0,1350.0,N=C(O)CCCN=C(C1C=C(F)C=CC=1O)C1C=CC(Cl)=CC=1,3.130333768495006
627-09-8,250.0,CC(=O)OCC#C,2.3979400086720375
627-51-0,170.0,C=CSC=C,2.230448921378274
62751-72-8,73.0,CC1=C(CC(=O)OCOC(=O)C2C=CC=CC=2)C2C=C(C=CC=2N1C(=O)C1C=CC(Cl)=CC=1)OC,1.863322860120456
62751-73-9,106.0,COC1=CC2=C(C=C1)N(C(=O)C1C=CC(Cl)=CC=1)C(C)=C2CC(=O)OCOC(=O)C1C=C(C)C=CC=1,2.0253058652647704
6277-14-1,3300.0,CC1(C)C(CCC2(C)C1CCC1(C)C2C(=O)C=C2C3CC(C)(CCC3(C)CCC12C)C(O)=O)OC(C)=O,3.5185139398778875
62783-48-6,90.0,CC1=CC=CC=C1CN(C)N=O,1.954242509439325
62783-49-7,600.0,CC1C=CC=C(CN(C)N=O)C=1,2.7781512503836434
62783-50-0,400.0,CC1C=CC(CN(C)N=O)=CC=1,2.6020599913279625
6279-87-4,730.0,O=C(OCCCl)C1C=CC=CC=1C(=O)OCCCl,2.863322860120456
6280-15-5,780.0,CC(CC=O)CC=O,2.8920946026904804
6280-75-7,1290.0,CC(NCCNC(C)C1C=CC=CC=1)C1C=CC=CC=1,3.110589710299249
62802-56-6,2900.0,C1=NC2=CC=CC=C2N1P(N1C=NC2=CC=CC=C12)N1C=NC2=CC=CC=C12,3.462397997898956
62809-33-0,56.2,OC(=O)CC1=CC=CC=C1NC1=C2C=CC=CC2=C(Cl)C=C1Cl,1.749736315569061
6283-86-9,3500.0,CC(O)C(=O)OCC(CCCC)CC,3.5440680443502757
62899-75-6,400.0,CCN(C1CCCCC1)C(=O)Cl,2.6020599913279625
629-17-4,50.0,N#CSCCSC#N,1.6989700043360187
629-38-9,10001.0,COCCOCCOC(C)=O,4.000043427276863
6294-52-6,1165.0,COC1C=C2NC(=N)SC2=CC=1OC,3.0663259253620376
6294-79-7,930.0,C=CCN1C(=O)NC(=O)N(CC=C)C1=O,2.9684829485539352
62965-37-1,1087.0,CC(C)(C)C(NC(=O)OCC1C=CC=CC=1)C(O)=O,3.0362295440862948
62987-05-7,1730.0,O=C1N(C=C(F)C(=O)N1C1CCCO1)C1CCCO1,3.2380461031287955
63-42-3,10000.0,OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,4.0
63007-70-5,895.0,OC(=O)CC1C=CC(OCC2CC2)=C(Cl)C=1,2.951823035315912
63039-90-7,175.0,CCC(=O)OC1(CCN(C)CC1CC)C1C=CC=CC=1,2.2430380486862944
631-06-1,280.0,C1OC(OC1C1CCCCN1)(C1=CC=CC=C1)C1=CC=CC=C1,2.4471580313422194
631-93-6,2500.0,CN(C1C=CC(Cl)=CC=1)S(=O)(=O)C1C=CC(Cl)=CC=1,3.3979400086720375
63170-60-5,425.0,CC1=C(CC(=O)OC(C)C2C=CC=CC=2)C2C=C(C=CC=2N1C(=O)C1C=CC(Cl)=CC=1)OC,2.6283889300503116
63233-46-5,850.0,CCCC(=O)NC1=CC(=C(CC2=CC=CC=N2)C=C1)[N+]([O-])=O,2.929418925714293
63233-54-5,100.0,CCCCCCCC(=O)NC1=CC(=C(CC2=CC=CC=N2)C=C1)[N+]([O-])=O,2.0
63233-55-6,100.0,CCCCCCCCCC(=O)NC1=CC(=C(CC2=CC=CC=N2)C=C1)[N+]([O-])=O,2.0
63233-56-7,100.0,CCCCCCCCCCCCCC(=O)NC1=CC(=C(CC2=CC=CC=N2)C=C1)[N+]([O-])=O,2.0
63250-48-6,3256.0,CCN1C(=CC(=O)OCC)SC(C1=O)N1CCCCC1,3.5126843962171637
633-59-0,660.0,OCCN1CCN(CCC=C2C3C=CC=CC=3SC3C=CC(Cl)=CC=32)CC1,2.8195439355418688
6334-25-4,6251.0,OCCN(CCO)C(=O)CCCCC(=O)N(CCO)CCO,3.7959494989028033
6336-01-2,150.0,CCCCNC(=S)NC1C=CC=CC=1,2.1760912590556813
63365-44-6,4000.0,CNC1C=CC=C(NC(=O)C(O)=O)C=1C#N,3.6020599913279625
63393-96-4,1100.0,C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,3.041392685158225
634-55-9,743.0,CC(=O)C(C#N)C(=O)OCC,2.8709888137605755
63429-28-7,2751.0,CC1CCCC(C)(C)C=1C=CC(=O)CC,3.4394905903896835
63449-39-8,10001.0,CCCC(Cl)CCCC(Cl)CCC(Cl)CCC(Cl)CCC(Cl)CCCC(Cl)CCC,4.000043427276863
63449-80-9,3000.0,CCCCC(COP(=O)(Cl)OCC(CCCC)CC)CC,3.4771212547196626
63498-62-4,2924.0,CC1C(Cl)=C(Cl)C(Cl)=C(C(Cl)Cl)C=1Cl,3.465977368285823
63578-18-7,7500.0,CCCCCC(=O)[Si](C)(C)C,3.8750612633917
63580-68-7,150.0,CN(C)C(=S)SCSP(=S)(OCC)OCC,2.1760912590556813
63605-45-8,1900.0,CCC1OC2=CC=CC=C2C=1C/C(/NO)=N/CCN1CCOCC1,3.278753600952829
63638-90-4,310.0,COC1=CC(Br)=C2OC(=CC2=C1)C1CCNCC1,2.4913616938342726
63638-93-7,465.0,OC1(CCNCC1)C1C=CC(Cl)=CC=1,2.667452952889954
63659-19-8,998.0,CC(C)NCC(O)COC1=CC=C(CCOCC2CC2)C=C1,2.999130541287371
63704-66-5,71.0,CC(C)=CCC(CCN1CCCC1)(C(=N)O)C1=CC=CC2=CC=CC=C21,1.8512583487190752
63716-10-9,9330.0,CCOCCOCC(C)O,3.9698816437465
63716-31-4,946.0,CCCCN1C2=CC=CC=C2C2C=C(N)C=CC1=2,2.975891136401793
63716-32-5,810.0,CCOC1C=C2C(=CC=1N)NC1CCCCC=12,2.90848501887865
63716-33-6,198.0,CCN1C2C=CC(N)=CC=2C2CCCCC1=2,2.296665190261531
63716-34-7,275.0,NC1=CC2C3CCCCC3NC=2C=C1,2.439332693830263
63716-35-8,964.0,NC1=CC2NC3=CC=CC=C3C=2C=C1,2.984077033902831
63716-36-9,1517.0,NC1=CC2C3=CC=CC=C3NC=2C=C1,3.1809855807867304
63716-37-0,705.0,CN1C2C=C(N)C=CC=2C2CCCCC1=2,2.848189116991399
63716-52-9,100.0,COP(=S)(OC)SC1CSC=CO1,2.0
63716-53-0,25.0,CCOP(=S)(OCC)SC1(Cl)OCCCC1(Cl)Cl,1.3979400086720377
63717-17-9,16.0,CN(CC(=O)SP(=S)(OCC)OCC)C(=N)O,1.2041199826559248
63744-48-9,1092.0,CCN1C2=C(N)C=CC=C2C2CCCCC1=2,3.0382226383687185
63744-49-0,347.0,CN1C2=CC=CC=C2C2C=C(N)C=CC1=2,2.5403294747908736
63755-05-5,1940.0,CN1C(=O)SC2C=CC=C(Cl)C1=2,3.287801729930226
63782-90-1,4000.0,CC(C)OC(=O)C(C)N(C1=CC(Cl)=C(F)C=C1)C(=O)C1C=CC=CC=1,3.6020599913279625
63815-53-2,250.0,CCOP(C)(=S)NOC1=CC=CC2=CC=CC=C21,2.3979400086720375
63834-30-0,3400.0,CCCCC(CC)C(O)C(O)=O,3.531478917042255
63867-07-2,3500.0,CC(OC(=O)C(CC)CC)C(Cl)(Cl)Cl,3.5440680443502757
63867-08-3,2500.0,CCC(Br)(CC)C(=O)OCC(Br)(Br)Br,3.3979400086720375
63868-75-7,350.0,NNC1=NN=C(NN)C2=CC=CC=C21,2.5440680443502757
63869-22-7,24.0,CCSC(SC1C=CC=CC=1)(P(=O)(OCC)OCC)P(=O)(OCC)OCC,1.380211241711606
63869-26-1,14.0,CCOC(=S)SCSSCP(=O)(OCC)OCC,1.146128035678238
63869-27-2,28.0,CCOP(=O)(OCC)C(SP(=O)(OCC)OCC)(P(=O)(OCC)OCC)P(=O)(OCC)OCC,1.4471580313422192
63869-28-3,38.0,COP(OC)(OC)=C(SP(=O)(OC)OC)P(=O)(OC)OC,1.5797835966168101
63869-31-8,17.0,CCP(=S)(OCC)SCSC1C=CC(Cl)=CC=1,1.2304489213782739
63869-33-0,178.0,CCCSP(C)(=S)OC1C=CC(Cl)=CC=1Cl,2.250420002308894
63873-21-2,179.0,CC(C)SP(=O)(OCC)OCC,2.2528530309798933
63873-23-4,1000.0,CC(C)OP(=S)(OCC)OCC,3.0
63883-13-6,150.0,CCN(CCOC(=O)CC1=CC2OCC3=CC=CC=C3C(=O)C=2C=C1)CC,2.1760912590556813
63883-18-1,92.0,CC1(C)OC(CO1)COC(=O)CC1=CC2OCC3=CC=CC=C3C(=O)C=2C=C1,1.9637878273455553
63883-19-2,95.0,OCC(O)COC(=O)CC1=CC2OCC3=CC=CC=C3C(=O)C=2C=C1,1.9777236052888478
63884-40-2,330.0,CC(C)NNCS(O)(=O)=O,2.5185139398778875
63886-55-5,500.0,CN(C)P(=O)(OC=C(Cl)Cl)C1C=CC(Cl)=CC=1,2.6989700043360187
63886-92-0,750.0,CCN(CC)C(=O)C1=CC=CC=C1OCCO,2.8750612633917
63887-17-2,1150.0,C=CCOC1=CC=CC=C1C(=O)NCCO,3.060697840353612
63887-51-4,325.0,CCN(CC)C(=O)C1=CC=CC=C1OCC=C,2.5118833609788744
63887-52-5,740.0,CN(C)C(=O)C1=CC=CC=C1OCC=C,2.8692317197309762
6389-81-7,13.8,CCSP(=O)(OC)OC,1.1398790864012365
63905-05-5,80.0,CN(CCO)CCCl,1.9030899869919435
63906-39-8,215.0,CCCSP(C)(=S)SCC(=O)OCC,2.3324384599156054
63906-70-7,1000.0,CN1CN(CCO)CSC1=S,3.0
63906-81-0,2700.0,CNC(=O)C1C=C(C=CC=1OCCO)C1C=CC=CC=1,3.4313637641589874
63907-07-3,9500.0,CCC(COCCOCCCN1C(=O)C2C(C3CC2C=C3)C1=O)CC,3.9777236052888476
63907-12-0,10001.0,CCCCCCCCC1OC1CCCCCCCC(=O)OCC1(CC)OC1CCC,4.000043427276863
63907-15-3,1970.0,CCCCCCCCCCCCCCCCCC1NCCN=1,3.294466226161593
63915-63-9,960.0,NCCC=C1C2C=CC=CC=2COC2C=CC=CC=21,2.9822712330395684
63917-06-6,71.0,O=C(C=CC(=O)OCCCl)OCCCl,1.8512583487190752
63917-07-7,80.0,COC(=O)C=C(SP(=S)(OCC)OCC)C(=O)OC,1.9030899869919435
63917-40-8,13.5,CP1B(C)P(C)B(C)P(C)B1C,1.130333768495006
63918-29-6,1483.0,NCC(C1=CC=CS1)N1CCCCC1,3.1711411510283822
63919-00-6,4920.0,CC(C)(C)CC1(C)CO1,3.69196510276736
63919-02-8,4290.0,C(C1CO1)C1C=CC(=CC=1)OCC1CO1,3.6324572921847245
63919-03-9,175.0,COC(F)(F)C(C(F)(F)F)C(F)(F)F,2.2430380486862944
63927-73-1,3150.0,CN1C=CN=C1CC1N=NNN=1,3.4983105537896004
63938-21-6,44.0,COC1C=CC2C(=O)C(C)=C(C)OC=2C=1CN1CCOCC1,1.6434526764861874
63938-45-4,4000.0,CC(C)(C)C1=CC=C(O1)C(=O)OCC(Cl)(Cl)Cl,3.6020599913279625
63938-47-6,1500.0,O=C(OCC(Br)(Br)Br)C1=CC=CO1,3.1760912590556813
63956-90-1,190.0,CC(C)(C)COC(=O)NC1=CC=CO1,2.278753600952829
63979-26-0,494.0,CC1=C(N=NN1C1C=CC(N)=CC=1)C(=O)N(CC)CC,2.693726948923647
63979-28-2,1500.0,CC1=C(N=NN1C1C=CC=CC=1)C(O)=O,3.1760912590556813
63979-29-3,500.0,CN(C)C(=O)C1N=NN(C2C=CC=CC=2)C=1C,2.6989700043360187
63979-37-3,447.0,CC1(C)N=C(N)N=C(N)N1C1C=CC=CC=1,2.6503075231319366
63979-41-9,2770.0,NC(=O)NC1=CC=CC2=C1NC1CCCCC=12,3.4424797690644486
63979-76-0,456.0,NC(N)=NCC=CC1C=CC=CC=1,2.658964842664435
63980-34-7,1600.0,CC1C=CC(=CC=1)NCCCC1C=CC=CC=1,3.2041199826559246
63980-62-1,8680.0,CC(C)CC(CC(C)C)OCCOCCO,3.938519725176492
63981-11-3,100.0,COP(=S)(OC1C=CC(=CC=1Cl)C#N)OC,2.0
63982-52-5,60.0,CC1=CC(OC(=O)NC)=C(C=C1OC(=O)NC)C(C)C,1.7781512503836436
63989-86-6,3320.0,CC1C=CC(CCCCCCC)=C(O)C=1,3.5211380837040362
63990-57-8,3200.0,CC(CCC)C1C=C(C=CC=1OCC(=O)Cl)C(C)CCC,3.505149978319906
63990-90-9,1400.0,CCCCCCCCCCC1=CC=CC=C1S(O)(=O)=O,3.146128035678238
63991-43-5,5100.0,CNS(=O)(=O)C1=CC(Cl)=C(Cl)C=C1Cl,3.7075701760979363
63992-49-4,4000.0,CC1C=CC(CCCCCCCCC)=C(O)C=1,3.6020599913279625
63992-50-7,4000.0,CC1C=CC(CCCCCCCC)=C(O)C=1,3.6020599913279625
64-43-7,275.0,CCC1(CCC(C)C)C(=O)NC(O)=NC1=O,2.439332693830263
64-60-8,200.0,O=C(CCCN1CCC2(CCCCC2)CC1)C1C=CC(F)=CC=1,2.3010299956639813
64-96-0,547.0,COC1=CC2CC(=C(C=2C=C1)C1C=CC(=CC=1)OCCN(CC)CC)C1C=CC=CC=1,2.737987326333431
64011-46-7,62.0,O=CC=CC1CO1,1.792391689498254
64011-70-7,50.0,N=C(S)C1CC=CCC1,1.6989700043360187
64011-84-3,101.0,CC(=CC(=O)OC1=CC=C(C=C1)OC)OP(=O)(OC)OC,2.0043213737826426
64011-88-7,176.0,CC1C=CC(=CC=1)OC(=O)C=C(C)OP(=O)(OC)OC,2.24551266781415
64036-99-3,20.0,CS(CCSP(=O)(OCC)OCC)CC,1.3010299956639813
64037-00-9,9.8,CCS(C)CCSP(=O)(OC)OC,0.9912260756924949
64037-08-7,140.0,NC1=NC2=CC(Cl)=C(Br)C=C2O1,2.146128035678238
64037-10-1,500.0,NC1=NC2C(Cl)=CC=CC=2O1,2.6989700043360187
64037-11-2,410.0,NC1=NC2C=CC=C(Cl)C=2O1,2.6127838567197355
64037-13-4,1000.0,NC1=NC2C=C(I)C=CC=2O1,3.0
64037-14-5,1000.0,COC1=CC2N=C(N)OC=2C=C1,3.0
64037-16-7,1000.0,NC1=NC2C=C(C=CC=2O1)[N+]([O-])=O,3.0
64037-18-9,1000.0,O=C(CCl)NC1=NC2C=C(Cl)C=CC=2O1,3.0
64037-21-4,1000.0,CN(C)CCCNC1=NC2C=C(Cl)C=CC=2O1,3.0
64037-23-6,1000.0,CN1C(=N)OC2C=CC(Cl)=CC1=2,3.0
64037-25-8,3500.0,CSC1=NC2C=C(Cl)C=CC=2O1,3.5440680443502757
64037-28-1,1000.0,CCOC(=O)CCN1C(=N)OC2=CC=CC=C12,3.0
64037-29-2,1000.0,NC1=NC2C=C(Cl)C=C(C=2O1)S(O)(=O)=O,3.0
64037-53-2,74.0,CC(Br)C=CCl,1.8692317197309762
64037-74-7,600.0,CC(=O)C(Br)CCC(=O)OC,2.7781512503836434
64037-75-8,2049.0,CC(=O)C(Cl)CCC(=O)OC,3.311541958401195
64039-28-7,706.0,CC(=O)C1C(=O)C=C(C)OC1=O,2.8488047010518036
64047-34-3,600.0,OC(=O)C(C1C=CC(Cl)=CC=1)C1C=CC(Cl)=CC=1,2.7781512503836434
64047-35-4,1500.0,CCCCOC(=O)C(Cl)(Cl)OC1C=CC=CC=1,3.1760912590556813
64047-47-8,7500.0,CC(C)C(Br)C(=O)OCC(Br)(Br)Br,3.8750612633917
64047-48-9,1500.0,CC(C)C(Br)C(=O)OCC(Cl)(Cl)Cl,3.1760912590556813
64049-26-9,1150.0,CN(C)CCN(CC)C1C=CC=CC=1,3.060697840353612
64049-33-8,3115.0,CC(=O)NC1C=CC=C2C=1N(C)C1C=CC=CC=12,3.4934580509951885
64050-03-9,2.5,CC1C=CC(=CC=1O/C(/[O-])=N/C)[N+](C)(C)C,0.3979400086720376
64050-15-3,820.0,CCOCCCOC(=O)C=C,2.9138138523837167
64050-52-8,35.0,CCOP(=O)(OCN1C2C=CC(Cl)=CC=2OC1=O)OCC,1.5440680443502757
64050-54-0,70.0,COP(=O)(ON1C(=O)C2=CC=CC3C=CC=C(C=32)C1=O)OC,1.845098040014257
64050-57-3,13.0,COP(=S)(OC)SCSC1=CC=CC=C1Cl,1.1139433523068367
64050-59-5,443.0,COP(=S)(OC)SCSC1C=C(Cl)C=C(Cl)C=1,2.6464037262230695
64050-66-4,25.0,CCCOP(=O)(OC=C(Cl)Cl)OCCCl,1.3979400086720377
64050-72-2,49.0,COP(=O)(OC(Cl)C(Cl)(Br)Br)OC,1.6901960800285136
64050-87-9,3500.0,CCOC(C)C[N+](C)(C)C,3.5440680443502757
64057-54-1,565.0,CN(C)CCN(C)C(=O)C(OCC)(C1C=CC=CC=1)C1C=CC=CC=1,2.7520484478194387
64057-58-5,2180.0,C=CCSC(=S)SC(Cl)(Cl)Cl,3.3384564936046046
64057-86-9,2140.0,CCOCCOCCOC1C=CC=CC=1,3.330413773349191
64057-88-1,229.0,CN1C2C=CC(N)=CC=2C2CCCCC1=2,2.359835482339888
64057-89-2,423.0,CCCN1C2=CC=C(N)C=C2C2C=CC=CC1=2,2.6263403673750423
64057-91-6,290.0,NC1=CC2NC3CCCCC=3C=2C=C1,2.462397997898956
64057-98-3,1035.0,NC1=CC2=C(C=C1)NC1C=CC(N)=CC2=1,3.0149403497929366
64058-22-6,220.0,CCCN=C(C(OCC)C1C=CC=CC=1)N1CCCCCC1,2.342422680822206
64058-23-7,55.0,CCCN=C(C(OC)C1C=CC=CC=1)N1CCCCCC1,1.7403626894942439
64058-98-6,220.0,CCOC(/C(/NCCCC)=N/CCCC)C1C=CC(Cl)=CC=1,2.342422680822206
64059-01-4,95.0,CCOC(/C(/NCCC)=N/CCC)C1C=CC=CC=1,1.9777236052888478
64059-37-6,1200.0,CC(C)C(Br)C(=O)OC(C)C(Cl)(Cl)Cl,3.0791812460476247
64070-13-9,6950.0,NCC1CCC(N)C(O1)OC1C(O)C(OC2OC(CO)C(O)C(N)C2O)C(N)CC1N,3.8419848045901137
64118-86-1,3100.0,CC(C)(N1CC1C(N)=O)N1CC1C#N,3.4913616938342726
641571-11-1,97.0,CC1=CN(C=N1)C1C=C(N)C=C(C=1)C(F)(F)F,1.9867717342662448
64218-02-6,10001.0,CC(C)=CCCC(C)=CCCC(CO)=CCCC(C)=CCO,4.000043427276863
6425-07-6,7500.0,OC1C=CC2=C(C(=O)C3C(=C(C=CC=3NC3C=CC(O)=CC=3)NC3C=CC(O)=CC=3)C2=O)C=1O,3.8750612633917
6425-08-7,5060.0,C1COCCN1C(C1C=CC=CC=1)N1CCOCC1,3.7041505168397992
64257-84-7,70.6,CC1(C)C(C(=O)OC(C#N)C2C=C(C=CC=2)OC2C=CC=CC=2)C1(C)C,1.8488047010518038
6429-04-5,700.0,COC1C=C2C(CC3=CC(OC)=C(C=C3)OC)NCCC2=CC=1OC,2.845098040014257
